progression_id,contestant_id,queen_id,season_id,episode_id,status
P1615,US16-Q0198,Q0198,US16,US16E08,LOW
P1616,US16-Q0198,Q0198,US16,US16E09,HIGH
P1617,US16-Q0198,Q0198,US16,US16E10,IMM
P1618,US16-Q0198,Q0198,US16,US16E11,HIGH
P1619,US16-Q0198,Q0198,US16,US16E12,LOW
P1620,US16-Q0198,Q0198,US16,US16E13,HIGH
P1621,US16-Q0198,Q0198,US16,US16E14,WIN
P1622,US16-Q0198,Q0198,US16,US16E16,WINNER
P1623,US16-Q0211,Q0211,US16,US16E02,SAFE
P1624,US16-Q0211,Q0211,US16,US16E03,ELIM
P1625,US16-Q0211,Q0211,US16,US16E15,LOSS
P1626,US16-Q0204,Q0204,US16,US16E02,SAFE
P1627,US16-Q0204,Q0204,US16,US16E03,LOW
P1628,US16-Q0204,Q0204,US16,US16E04,LOW
P1629,US16-Q0204,Q0204,US16,US16E05,WIN
P1630,US16-Q0204,Q0204,US16,US16E06,BTM
P1631,US16-Q0204,Q0204,US16,US16E07,BTM
P1632,US16-Q0204,Q0204,US16,US16E08,HIGH
P1633,US16-Q0204,Q0204,US16,US16E09,BTM
P1634,US16-Q0204,Q0204,US16,US16E10,HIGH
P1635,US16-Q0204,Q0204,US16,US16E11,ELIM
P1636,US16-Q0204,Q0204,US16,US16E15,LOSS
P1637,US16-Q0210,Q0210,US16,US16E01,SAFE
P1638,US16-Q0210,Q0210,US16,US16E03,SAFE
P1639,US16-Q0210,Q0210,US16,US16E04,ELIM
P1640,US16-Q0210,Q0210,US16,US16E15,LOSS
P1641,US16-Q0201,Q0201,US16,US16E01,TOP2
P1642,US16-Q0201,Q0201,US16,US16E03,HIGH
P1643,US16-Q0201,Q0201,US16,US16E04,HIGH
P1644,US16-Q0201,Q0201,US16,US16E05,BTM
P1645,US16-Q0201,Q0201,US16,US16E06,WIN
P1646,US16-Q0201,Q0201,US16,US16E07,HIGH
P1647,US16-Q0201,Q0201,US16,US16E08,SAFE
P1648,US16-Q0201,Q0201,US16,US16E09,WIN
P1649,US16-Q0201,Q0201,US16,US16E10,LOW
P1650,US16-Q0201,Q0201,US16,US16E11,HIGH
P1651,US16-Q0201,Q0201,US16,US16E12,LOW
P1652,US16-Q0201,Q0201,US16,US16E13,HIGH
P1653,US16-Q0201,Q0201,US16,US16E14,ELIM
P1654,US16-Q0201,Q0201,US16,US16E15,LOSS
P1655,US16-Q0200,Q0200,US16,US16E02,WIN
P1656,US16-Q0200,Q0200,US16,US16E03,SAFE
P1657,US16-Q0200,Q0200,US16,US16E04,HIGH
P1658,US16-Q0200,Q0200,US16,US16E05,SAFE
P1659,US16-Q0200,Q0200,US16,US16E06,HIGH
P1660,US16-Q0200,Q0200,US16,US16E07,SAFE
P1661,US16-Q0200,Q0200,US16,US16E08,WIN
P1662,US16-Q0200,Q0200,US16,US16E09,HIGH
P1663,US16-Q0200,Q0200,US16,US16E10,LOW
P1664,US16-Q0200,Q0200,US16,US16E11,HIGH
P1665,US16-Q0200,Q0200,US16,US16E12,WIN
P1666,US16-Q0200,Q0200,US16,US16E13,WIN
P1667,US16-Q0200,Q0200,US16,US16E14,BTM
P1668,US16-Q0200,Q0200,US16,US16E16,ELIM
P1669,US16-Q0205,Q0205,US16,US16E02,SAFE
P1670,US16-Q0205,Q0205,US16,US16E03,SAFE
P1671,US16-Q0205,Q0205,US16,US16E04,WIN
P1672,US16-Q0205,Q0205,US16,US16E05,SAFE
P1673,US16-Q0205,Q0205,US16,US16E06,LOW
P1674,US16-Q0205,Q0205,US16,US16E07,WIN
P1675,US16-Q0205,Q0205,US16,US16E08,SAFE
P1676,US16-Q0205,Q0205,US16,US16E09,ELIM
P1677,US16-Q0205,Q0205,US16,US16E15,LOSS
P1678,US16-Q0203,Q0203,US16,US16E01,SAFE
P1679,US16-Q0203,Q0203,US16,US16E03,SAFE
P1680,US16-Q0203,Q0203,US16,US16E04,SAFE
P1681,US16-Q0203,Q0203,US16,US16E05,SAFE
P1682,US16-Q0203,Q0203,US16,US16E06,HIGH
P1683,US16-Q0203,Q0203,US16,US16E07,SAFE
P1684,US16-Q0203,Q0203,US16,US16E08,SAFE
P1685,US16-Q0203,Q0203,US16,US16E09,HIGH
P1686,US16-Q0203,Q0203,US16,US16E10,HIGH
P1687,US16-Q0203,Q0203,US16,US16E11,LOW
P1688,US16-Q0203,Q0203,US16,US16E12,ELIM
P1689,US16-Q0203,Q0203,US16,US16E15,LOSS
P1690,US16-Q0206,Q0206,US16,US16E01,SAFE
P1691,US16-Q0206,Q0206,US16,US16E03,SAFE
P1692,US16-Q0206,Q0206,US16,US16E04,SAFE
P1693,US16-Q0206,Q0206,US16,US16E05,SAFE
P1694,US16-Q0206,Q0206,US16,US16E06,SAFE
P1695,US16-Q0206,Q0206,US16,US16E07,SAFE
P1696,US16-Q0206,Q0206,US16,US16E08,ELIM
P1697,US16-Q0206,Q0206,US16,US16E15,LOSS
P1698,US17-Q0212,Q0212,US17,US17E01,GUEST
P1699,US17-Q0212,Q0212,US17,US17E02,SAFE
P1700,US17-Q0212,Q0212,US17,US17E03,HIGH
P1701,US17-Q0212,Q0212,US17,US17E04,WIN
P1702,US17-Q0212,Q0212,US17,US17E05,HIGH
P1703,US17-Q0212,Q0212,US17,US17E06,SAFE
P1704,US17-Q0212,Q0212,US17,US17E07,WIN
P1705,US17-Q0212,Q0212,US17,US17E08,HIGH
P1706,US17-Q0212,Q0212,US17,US17E09,LOW
P1707,US17-Q0212,Q0212,US17,US17E10,SAFE
P1708,US17-Q0212,Q0212,US17,US17E11,WIN
P1709,US17-Q0212,Q0212,US17,US17E12,WIN
P1710,US17-Q0212,Q0212,US17,US17E13,BTM
P1711,US17-Q0212,Q0212,US17,US17E14,HIGH
P1712,US17-Q0212,Q0212,US17,US17E15,GUEST
P1713,US17-Q0212,Q0212,US17,US17E16,WINNER
P1714,US17-Q0213,Q0213,US17,US17E01,TOP2
P1715,US17-Q0213,Q0213,US17,US17E02,GUEST
P1716,US17-Q0213,Q0213,US17,US17E03,SAFE
P1717,US17-Q0213,Q0213,US17,US17E04,SAFE
P1718,US17-Q0213,Q0213,US17,US17E05,SAFE
P1719,US17-Q0213,Q0213,US17,US17E06,SAFE
P1720,US17-Q0213,Q0213,US17,US17E07,HIGH
P1721,US17-Q0213,Q0213,US17,US17E08,HIGH
P1722,US17-Q0213,Q0213,US17,US17E09,WIN
P1723,US17-Q0213,Q0213,US17,US17E10,BTM
P1724,US17-Q0213,Q0213,US17,US17E11,LOW
P1725,US17-Q0213,Q0213,US17,US17E12,SAFE
P1726,US17-Q0213,Q0213,US17,US17E13,BTM
P1727,US17-Q0213,Q0213,US17,US17E14,WIN
P1728,US17-Q0213,Q0213,US17,US17E15,GUEST
P1729,US17-Q0213,Q0213,US17,US17E16,RUNNER-UP
P1730,US17-Q0215,Q0215,US17,US17E01,GUEST
P1731,US17-Q0215,Q0215,US17,US17E02,WIN
P1732,US17-Q0215,Q0215,US17,US17E03,SAFE
P1733,US17-Q0215,Q0215,US17,US17E04,SAFE
P1734,US17-Q0215,Q0215,US17,US17E05,SAFE
P1735,US17-Q0215,Q0215,US17,US17E06,SAFE
P1736,US17-Q0215,Q0215,US17,US17E07,HIGH
P1737,US17-Q0215,Q0215,US17,US17E08,SAFE
P1738,US17-Q0215,Q0215,US17,US17E09,HIGH
P1739,US17-Q0215,Q0215,US17,US17E10,LOW
P1740,US17-Q0215,Q0215,US17,US17E11,HIGH
P1741,US17-Q0215,Q0215,US17,US17E12,WIN
P1742,US17-Q0215,Q0215,US17,US17E13,LOW
P1743,US17-Q0215,Q0215,US17,US17E14,HIGH
P1744,US17-Q0215,Q0215,US17,US17E15,GUEST
P1745,US17-Q0215,Q0215,US17,US17E16,ELIM
P1746,US17-Q0214,Q0214,US17,US17E01,GUEST
P1747,US17-Q0214,Q0214,US17,US17E02,SAFE
P1748,US17-Q0214,Q0214,US17,US17E03,WIN
P1749,US17-Q0214,Q0214,US17,US17E04,SAFE
P1750,US17-Q0214,Q0214,US17,US17E05,LOW
P1751,US17-Q0214,Q0214,US17,US17E06,HIGH
P1752,US17-Q0214,Q0214,US17,US17E07,HIGH
P1753,US17-Q0214,Q0214,US17,US17E08,WIN
P1754,US17-Q0214,Q0214,US17,US17E09,SAFE
P1755,US17-Q0214,Q0214,US17,US17E10,HIGH
P1756,US17-Q0214,Q0214,US17,US17E11,HIGH
P1757,US17-Q0214,Q0214,US17,US17E12,BTM
P1758,US17-Q0214,Q0214,US17,US17E13,WIN
P1759,US17-Q0214,Q0214,US17,US17E14,BTM
P1760,US17-Q0214,Q0214,US17,US17E15,GUEST
P1761,US17-Q0214,Q0214,US17,US17E16,ELIM
P1762,US17-Q0216,Q0216,US17,US17E01,WIN
P1763,US17-Q0216,Q0216,US17,US17E02,GUEST
P1764,US17-Q0216,Q0216,US17,US17E03,SAFE
P1765,US17-Q0216,Q0216,US17,US17E04,HIGH
P1766,US17-Q0216,Q0216,US17,US17E05,WIN
P1767,US17-Q0216,Q0216,US17,US17E06,SAFE
P1768,US17-Q0216,Q0216,US17,US17E07,SAFE
P1769,US17-Q0216,Q0216,US17,US17E08,HIGH
P1770,US17-Q0216,Q0216,US17,US17E09,SAFE
P1771,US17-Q0216,Q0216,US17,US17E10,SAFE
P1772,US17-Q0216,Q0216,US17,US17E11,HIGH
P1773,US17-Q0216,Q0216,US17,US17E12,SAFE
P1774,US17-Q0216,Q0216,US17,US17E13,HIGH
P1775,US17-Q0216,Q0216,US17,US17E14,ELIM
P1776,US17-Q0216,Q0216,US17,US17E15,WIN
P1777,US17-Q0216,Q0216,US17,US17E16,GUEST
P1778,US17-Q0217,Q0217,US17,US17E01,GUEST
P1779,US17-Q0217,Q0217,US17,US17E02,SAFE
P1780,US17-Q0217,Q0217,US17,US17E03,SAFE
P1781,US17-Q0217,Q0217,US17,US17E04,SAFE
P1782,US17-Q0217,Q0217,US17,US17E05,SAFE
P1783,US17-Q0217,Q0217,US17,US17E06,BTM
P1784,US17-Q0217,Q0217,US17,US17E07,BTM
P1785,US17-Q0217,Q0217,US17,US17E08,SAFE
P1786,US17-Q0217,Q0217,US17,US17E09,SAFE
P1787,US17-Q0217,Q0217,US17,US17E10,HIGH
P1788,US17-Q0217,Q0217,US17,US17E11,BTM
P1789,US17-Q0217,Q0217,US17,US17E12,ELIM
P1790,US17-Q0217,Q0217,US17,US17E15,LOSS
P1791,US17-Q0217,Q0217,US17,US17E16,GUEST
P1792,US17-Q0218,Q0218,US17,US17E01,SAFE
P1793,US17-Q0218,Q0218,US17,US17E02,GUEST
P1794,US17-Q0218,Q0218,US17,US17E03,SAFE
P1795,US17-Q0218,Q0218,US17,US17E04,SAFE
P1796,US17-Q0218,Q0218,US17,US17E05,BTM
P1797,US17-Q0218,Q0218,US17,US17E06,SAFE
P1798,US17-Q0218,Q0218,US17,US17E07,SAFE
P1799,US17-Q0218,Q0218,US17,US17E08,SAFE
P1800,US17-Q0218,Q0218,US17,US17E09,BTM
P1801,US17-Q0218,Q0218,US17,US17E10,WIN
P1802,US17-Q0218,Q0218,US17,US17E11,ELIM
P1803,US17-Q0218,Q0218,US17,US17E15,LOSS
P1804,US17-Q0218,Q0218,US17,US17E16,GUEST
P1805,US17-Q0221,Q0221,US17,US17E01,SAFE
P1806,US17-Q0221,Q0221,US17,US17E02,GUEST
P1807,US17-Q0221,Q0221,US17,US17E03,HIGH
P1808,US17-Q0221,Q0221,US17,US17E04,LOW
P1809,US17-Q0221,Q0221,US17,US17E05,BTM
P1810,US17-Q0221,Q0221,US17,US17E06,WIN
P1811,US17-Q0221,Q0221,US17,US17E07,LOW
P1812,US17-Q0221,Q0221,US17,US17E08,SAFE
P1813,US17-Q0221,Q0221,US17,US17E09,HIGH
P1814,US17-Q0221,Q0221,US17,US17E10,ELIM
P1815,US17-Q0221,Q0221,US17,US17E15,LOSS
P1816,US17-Q0221,Q0221,US17,US17E16,GUEST
P1817,US17-Q0219,Q0219,US17,US17E01,GUEST
P1818,US17-Q0219,Q0219,US17,US17E02,SAFE
P1819,US17-Q0219,Q0219,US17,US17E03,LOW
P1820,US17-Q0219,Q0219,US17,US17E04,BTM
P1821,US17-Q0219,Q0219,US17,US17E05,SAFE
P1822,US17-Q0219,Q0219,US17,US17E06,SAFE
P1823,US17-Q0219,Q0219,US17,US17E07,SAFE
P1824,US17-Q0219,Q0219,US17,US17E08,BTM
P1825,US17-Q0219,Q0219,US17,US17E09,ELIM
P1826,US17-Q0219,Q0219,US17,US17E15,LOSS
P1827,US17-Q0219,Q0219,US17,US17E16,GUEST
P1828,US17-Q0225,Q0225,US17,US17E01,BTM
P1829,US17-Q0225,Q0225,US17,US17E02,GUEST
P1830,US17-Q0225,Q0225,US17,US17E03,SAFE
P1831,US17-Q0225,Q0225,US17,US17E04,SAFE
P1832,US17-Q0225,Q0225,US17,US17E05,SAFE
P1833,US17-Q0225,Q0225,US17,US17E06,LOW
P1834,US17-Q0225,Q0225,US17,US17E07,SAFE
P1835,US17-Q0225,Q0225,US17,US17E08,ELIM
P1836,US17-Q0225,Q0225,US17,US17E15,LOSS
P1837,US17-Q0225,Q0225,US17,US17E16,GUEST
P1838,US17-Q0220,Q0220,US17,US17E01,GUEST
P1839,US17-Q0220,Q0220,US17,US17E02,TOP2
P1840,US17-Q0220,Q0220,US17,US17E03,SAFE
P1841,US17-Q0220,Q0220,US17,US17E04,HIGH
P1842,US17-Q0220,Q0220,US17,US17E05,SAFE
P1843,US17-Q0220,Q0220,US17,US17E06,HIGH
P1844,US17-Q0220,Q0220,US17,US17E07,ELIM
P1845,US17-Q0220,Q0220,US17,US17E15,LOSS
P1846,US17-Q0220,Q0220,US17,US17E16,GUEST
P1847,US17-Q0224,Q0224,US17,US17E01,GUEST
P1848,US17-Q0224,Q0224,US17,US17E02,BTM
P1849,US17-Q0224,Q0224,US17,US17E03,SAFE
P1850,US17-Q0224,Q0224,US17,US17E04,SAFE
P1851,US17-Q0224,Q0224,US17,US17E05,HIGH
P1852,US17-Q0224,Q0224,US17,US17E06,ELIM
P1853,US17-Q0224,Q0224,US17,US17E15,LOSS
P1854,US17-Q0224,Q0224,US17,US17E16,GUEST
P1855,US17-Q0223,Q0223,US17,US17E01,SAFE
P1856,US17-Q0223,Q0223,US17,US17E02,GUEST
P1857,US17-Q0223,Q0223,US17,US17E03,BTM
P1858,US17-Q0223,Q0223,US17,US17E04,ELIM
P1859,US17-Q0223,Q0223,US17,US17E15,LOSS
P1860,US17-Q0223,Q0223,US17,US17E16,GUEST
P1861,US17-Q0222,Q0222,US17,US17E01,SAFE
P1862,US17-Q0222,Q0222,US17,US17E02,GUEST
P1863,US17-Q0222,Q0222,US17,US17E03,ELIM
P1864,US17-Q0222,Q0222,US17,US17E15,LOSS
P1865,US17-Q0222,Q0222,US17,US17E16,GUEST
P1866,US18-Q0226,Q0226,US18,US18E01,SAFE
P1867,US18-Q0226,Q0226,US18,US18E02,SAFE
P1868,US18-Q0226,Q0226,US18,US18E03,SAFE
P1869,US18-Q0226,Q0226,US18,US18E04,SAFE
P1870,US18-Q0226,Q0226,US18,US18E05,GUEST
P1871,US18-Q0226,Q0226,US18,US18E06,BTM
P1872,US18-Q0226,Q0226,US18,US18E07,WIN
P1873,US18-Q0226,Q0226,US18,US18E08,HIGH
P1874,US18-Q0226,Q0226,US18,US18E09,HIGH
P1875,US18-Q0226,Q0226,US18,US18E10,HIGH
P1876,US18-Q0226,Q0226,US18,US18E11,HIGH
P1877,US18-Q0226,Q0226,US18,US18E12,WIN
P1878,US18-Q0226,Q0226,US18,US18E13,WIN
P1879,US18-Q0226,Q0226,US18,US18E14,WIN
P1880,US18-Q0226,Q0226,US18,US18E15,GUEST
P1881,US18-Q0226,Q0226,US18,US18E16,WINNER
P1882,US18-Q0227,Q0227,US18,US18E01,WIN
P1883,US18-Q0227,Q0227,US18,US18E02,SAFE
P1884,US18-Q0227,Q0227,US18,US18E03,SAFE
P1885,US18-Q0227,Q0227,US18,US18E04,SAFE
P1886,US18-Q0227,Q0227,US18,US18E05,SAFE
P1887,US18-Q0227,Q0227,US18,US18E06,GUEST
P1888,US18-Q0227,Q0227,US18,US18E07,SAFE
P1889,US18-Q0227,Q0227,US18,US18E08,WIN
P1890,US18-Q0227,Q0227,US18,US18E09,SAFE
P1891,US18-Q0227,Q0227,US18,US18E10,HIGH
P1892,US18-Q0227,Q0227,US18,US18E11,LOW
P1893,US18-Q0227,Q0227,US18,US18E12,BTM
P1894,US18-Q0227,Q0227,US18,US18E13,BTM
P1895,US18-Q0227,Q0227,US18,US18E14,BTM
P1896,US18-Q0227,Q0227,US18,US18E15,GUEST
P1897,US18-Q0227,Q0227,US18,US18E16,RUNNER-UP
P1898,US18-Q0228,Q0228,US18,US18E01,SAFE
P1899,US18-Q0228,Q0228,US18,US18E02,LOW
P1900,US18-Q0228,Q0228,US18,US18E03,HIGH
P1901,US18-Q0228,Q0228,US18,US18E04,SAFE
P1902,US18-Q0228,Q0228,US18,US18E05,SAFE
P1903,US18-Q0228,Q0228,US18,US18E06,GUEST
P1904,US18-Q0228,Q0228,US18,US18E07,HIGH
P1905,US18-Q0228,Q0228,US18,US18E08,SAFE
P1906,US18-Q0228,Q0228,US18,US18E09,SAFE
P1907,US18-Q0228,Q0228,US18,US18E10,HIGH
P1908,US18-Q0228,Q0228,US18,US18E11,WIN
P1909,US18-Q0228,Q0228,US18,US18E12,HIGH
P1910,US18-Q0228,Q0228,US18,US18E13,SAFE
P1911,US18-Q0228,Q0228,US18,US18E14,WIN
P1912,US18-Q0228,Q0228,US18,US18E15,GUEST
P1913,US18-Q0228,Q0228,US18,US18E16,ELIM
P1914,US18-Q0229,Q0229,US18,US18E01,LOW
P1915,US18-Q0229,Q0229,US18,US18E02,SAFE
P1916,US18-Q0229,Q0229,US18,US18E03,WIN
P1917,US18-Q0229,Q0229,US18,US18E04,SAFE
P1918,US18-Q0229,Q0229,US18,US18E05,WIN
P1919,US18-Q0229,Q0229,US18,US18E06,GUEST
P1920,US18-Q0229,Q0229,US18,US18E07,BTM
P1921,US18-Q0229,Q0229,US18,US18E08,LOW
P1922,US18-Q0229,Q0229,US18,US18E09,BTM
P1923,US18-Q0229,Q0229,US18,US18E10,HIGH
P1924,US18-Q0229,Q0229,US18,US18E11,BTM
P1925,US18-Q0229,Q0229,US18,US18E12,HIGH
P1926,US18-Q0229,Q0229,US18,US18E13,HIGH
P1927,US18-Q0229,Q0229,US18,US18E14,ELIM
P1928,US18-Q0229,Q0229,US18,US18E15,SDADHH
P1929,US18-Q0229,Q0229,US18,US18E16,GUEST
P1930,US18-Q0230,Q0230,US18,US18E01,HIGH
P1931,US18-Q0230,Q0230,US18,US18E02,WIN
P1932,US18-Q0230,Q0230,US18,US18E03,HIGH
P1933,US18-Q0230,Q0230,US18,US18E04,HIGH
P1934,US18-Q0230,Q0230,US18,US18E05,GUEST
P1935,US18-Q0230,Q0230,US18,US18E06,TOP2
P1936,US18-Q0230,Q0230,US18,US18E07,HIGH
P1937,US18-Q0230,Q0230,US18,US18E08,HIGH
P1938,US18-Q0230,Q0230,US18,US18E09,WIN
P1939,US18-Q0230,Q0230,US18,US18E10,WIN
P1940,US18-Q0230,Q0230,US18,US18E11,HIGH
P1941,US18-Q0230,Q0230,US18,US18E12,LOW
P1942,US18-Q0230,Q0230,US18,US18E13,ELIM
P1943,US18-Q0230,Q0230,US18,US18E14,LOSS
P1944,US18-Q0230,Q0230,US18,US18E16,GUEST
P1945,US18-Q0231,Q0231,US18,US18E01,SAFE
P1946,US18-Q0231,Q0231,US18,US18E02,SAFE
P1947,US18-Q0231,Q0231,US18,US18E03,SAFE
P1948,US18-Q0231,Q0231,US18,US18E04,LOW
P1949,US18-Q0231,Q0231,US18,US18E05,GUEST
P1950,US18-Q0231,Q0231,US18,US18E06,SAFE
P1951,US18-Q0231,Q0231,US18,US18E07,SAFE
P1952,US18-Q0231,Q0231,US18,US18E08,SAFE
P1953,US18-Q0231,Q0231,US18,US18E09,LOW
P1954,US18-Q0231,Q0231,US18,US18E10,HIGH
P1955,US18-Q0231,Q0231,US18,US18E11,LOW
P1956,US18-Q0231,Q0231,US18,US18E12,ELIM
P1957,US18-Q0231,Q0231,US18,US18E13,LOSS
P1958,US18-Q0231,Q0231,US18,US18E16,GUEST
P1959,US18-Q0232,Q0232,US18,US18E01,BTM
P1960,US18-Q0232,Q0232,US18,US18E02,SAFE
P1961,US18-Q0232,Q0232,US18,US18E03,SAFE
P1962,US18-Q0232,Q0232,US18,US18E04,BTM
P1963,US18-Q0232,Q0232,US18,US18E05,GUEST
P1964,US18-Q0232,Q0232,US18,US18E06,SAFE
P1965,US18-Q0232,Q0232,US18,US18E07,SAFE
P1966,US18-Q0232,Q0232,US18,US18E08,BTM
P1967,US18-Q0232,Q0232,US18,US18E09,HIGH
P1968,US18-Q0232,Q0232,US18,US18E10,TOP2
P1969,US18-Q0232,Q0232,US18,US18E11,ELIM
P1970,US18-Q0232,Q0232,US18,US18E12,LOSS
P1971,US18-Q0232,Q0232,US18,US18E16,GUEST
P1972,US18-Q0233,Q0233,US18,US18E01,SAFE
P1973,US18-Q0233,Q0233,US18,US18E02,LOW
P1974,US18-Q0233,Q0233,US18,US18E03,SAFE
P1975,US18-Q0233,Q0233,US18,US18E04,SAFE
P1976,US18-Q0233,Q0233,US18,US18E05,GUEST
P1977,US18-Q0233,Q0233,US18,US18E06,WIN
P1978,US18-Q0233,Q0233,US18,US18E07,SAFE
P1979,US18-Q0233,Q0233,US18,US18E08,SAFE
P1980,US18-Q0233,Q0233,US18,US18E09,ELIM
P1981,US18-Q0233,Q0233,US18,US18E10,LOSS
P1982,US18-Q0233,Q0233,US18,US18E16,GUEST
P1983,US18-Q0234,Q0234,US18,US18E01,SAFE
P1984,US18-Q0234,Q0234,US18,US18E02,HIGH
P1985,US18-Q0234,Q0234,US18,US18E03,SAFE
P1986,US18-Q0234,Q0234,US18,US18E04,SAFE
P1987,US18-Q0234,Q0234,US18,US18E05,WIN
P1988,US18-Q0234,Q0234,US18,US18E06,GUEST
P1989,US18-Q0234,Q0234,US18,US18E07,LOW
P1990,US18-Q0234,Q0234,US18,US18E08,ELIM
P1991,US18-Q0234,Q0234,US18,US18E09,TOP2
P1992,US18-Q0234,Q0234,US18,US18E16,GUEST
P1993,US18-Q0235,Q0235,US18,US18E01,TOP2
P1994,US18-Q0235,Q0235,US18,US18E02,SAFE
P1995,US18-Q0235,Q0235,US18,US18E03,LOW
P1996,US18-Q0235,Q0235,US18,US18E04,WIN
P1997,US18-Q0235,Q0235,US18,US18E05,SAFE
P1998,US18-Q0235,Q0235,US18,US18E06,GUEST
P1999,US18-Q0235,Q0235,US18,US18E07,ELIM
P2000,US18-Q0235,Q0235,US18,US18E08,LOSS
P2001,US18-Q0235,Q0235,US18,US18E16,GUEST
P2002,US18-Q0236,Q0236,US18,US18E01,SAFE
P2003,US18-Q0236,Q0236,US18,US18E02,SAFE
P2004,US18-Q0236,Q0236,US18,US18E03,SAFE
P2005,US18-Q0236,Q0236,US18,US18E04,HIGH
P2006,US18-Q0236,Q0236,US18,US18E05,BTM
P2007,US18-Q0236,Q0236,US18,US18E06,ELIM
P2008,US18-Q0236,Q0236,US18,US18E16,GUEST
P2009,US18-Q0237,Q0237,US18,US18E01,SAFE
P2010,US18-Q0237,Q0237,US18,US18E02,SAFE
P2011,US18-Q0237,Q0237,US18,US18E03,BTM
P2012,US18-Q0237,Q0237,US18,US18E04,ELIM
P2013,US18-Q0237,Q0237,US18,US18E16,GUEST
P2014,US18-Q0238,Q0238,US18,US18E01,BTM
P2015,US18-Q0238,Q0238,US18,US18E02,BTM
P2016,US18-Q0238,Q0238,US18,US18E03,ELIM
P2017,US18-Q0238,Q0238,US18,US18E15,LOSS
P2018,US18-Q0238,Q0238,US18,US18E16,GUEST
P2019,US18-Q0239,Q0239,US18,US18E01,SAFE
P2020,US18-Q0239,Q0239,US18,US18E02,ELIM
P2021,US18-Q0239,Q0239,US18,US18E16,GUEST
P2022,AS05-Q0103,Q0103,AS05,AS05E01,SAFE
P2023,AS05-Q0103,Q0103,AS05,AS05E02,WIN
P2024,AS05-Q0103,Q0103,AS05,AS05E03,BTM
P2025,AS05-Q0103,Q0103,AS05,AS05E04,SAFE
P2026,AS05-Q0103,Q0103,AS05,AS05E05,WIN
P2027,AS05-Q0103,Q0103,AS05,AS05E06,BTM
P2028,AS05-Q0103,Q0103,AS05,AS05E07,BTM
P2029,AS05-Q0103,Q0103,AS05,AS05E08,WINNER
P2030,AS05-Q0012,Q0012,AS05,AS05E01,SAFE
P2031,AS05-Q0012,Q0012,AS05,AS05E02,HIGH
P2032,AS05-Q0012,Q0012,AS05,AS05E03,WIN
P2033,AS05-Q0012,Q0012,AS05,AS05E04,HIGH
P2034,AS05-Q0012,Q0012,AS05,AS05E05,BTM
P2035,AS05-Q0012,Q0012,AS05,AS05E06,BTM
P2036,AS05-Q0012,Q0012,AS05,AS05E07,BTM
P2037,AS05-Q0012,Q0012,AS05,AS05E08,RUNNER-UP
P2038,AS05-Q0118,Q0118,AS05,AS05E01,HIGH
P2039,AS05-Q0118,Q0118,AS05,AS05E02,SAFE
P2040,AS05-Q0118,Q0118,AS05,AS05E03,SAFE
P2041,AS05-Q0118,Q0118,AS05,AS05E04,WIN
P2042,AS05-Q0118,Q0118,AS05,AS05E05,BTM
P2043,AS05-Q0118,Q0118,AS05,AS05E06,WIN
P2044,AS05-Q0118,Q0118,AS05,AS05E07,WIN
P2045,AS05-Q0118,Q0118,AS05,AS05E08,RUNNER-UP
P2046,AS05-Q0122,Q0122,AS05,AS05E01,SAFE
P2047,AS05-Q0122,Q0122,AS05,AS05E02,HIGH
P2048,AS05-Q0122,Q0122,AS05,AS05E03,HIGH
P2049,AS05-Q0122,Q0122,AS05,AS05E04,SAFE
P2050,AS05-Q0122,Q0122,AS05,AS05E05,BTM
P2051,AS05-Q0122,Q0122,AS05,AS05E06,BTM
P2052,AS05-Q0122,Q0122,AS05,AS05E07,ELIM
P2053,AS05-Q0122,Q0122,AS05,AS05E08,GUEST
P2054,AS05-Q0024,Q0024,AS05,AS05E01,HIGH
P2055,AS05-Q0024,Q0024,AS05,AS05E02,SAFE
P2056,AS05-Q0024,Q0024,AS05,AS05E03,SAFE
P2057,AS05-Q0024,Q0024,AS05,AS05E04,HIGH
P2058,AS05-Q0024,Q0024,AS05,AS05E05,BTM
P2059,AS05-Q0024,Q0024,AS05,AS05E06,ELIM
P2060,AS05-Q0024,Q0024,AS05,AS05E08,GUEST
P2061,AS05-Q0030,Q0030,AS05,AS05E01,WIN
P2062,AS05-Q0030,Q0030,AS05,AS05E02,BTM
P2063,AS05-Q0030,Q0030,AS05,AS05E03,BTM
P2064,AS05-Q0030,Q0030,AS05,AS05E04,BTM
P2065,AS05-Q0030,Q0030,AS05,AS05E05,ELIM
P2066,AS05-Q0030,Q0030,AS05,AS05E08,GUEST
P2067,AS05-Q0123,Q0123,AS05,AS05E01,BTM
P2068,AS05-Q0123,Q0123,AS05,AS05E02,SAFE
P2069,AS05-Q0123,Q0123,AS05,AS05E03,HIGH
P2070,AS05-Q0123,Q0123,AS05,AS05E04,ELIM
P2071,AS05-Q0123,Q0123,AS05,AS05E08,GUEST
P2072,AS05-Q0029,Q0029,AS05,AS05E01,SAFE
P2073,AS05-Q0029,Q0029,AS05,AS05E02,BTM
P2074,AS05-Q0029,Q0029,AS05,AS05E03,ELIM
P2075,AS05-Q0029,Q0029,AS05,AS05E08,GUEST
P2076,AS05-Q0005,Q0005,AS05,AS05E01,LOW
P2077,AS05-Q0005,Q0005,AS05,AS05E02,ELIM
